;Titile;Genre;Realease Date;Description;Title Of Video;YoTube URL;CoverPhotoTitle;Cover Photo Url ;ScreenShot1 Title;ScreenShot1 URL;ScreenShot2 Title;ScreenShot2 URL
303;Battlefield 3;Action;25 October 2011;The third core installment in a popular first person shooter series. Battlefield 3 was developed by Swedish studio DICE, an Electronic Arts subsidiary. The game is set during a modern-day conflict and the events are presented in the form of flashbacks as remembered by Henry Blackburn, an American soldier who tries to stop Islamic terrorists from detonating a nuke. The game features three playable characters, as well as various weapons and vehicles. Single player campaign consists of several missions, serving a complimentary role to the expansive online multiplayer mode, in accordance with the series long-standing tradition. Technically, Battlefield 3 is powered by Frostbite 2 engine, featuring high quality audiovisuals and realistic physics.;"Battlefield 3 - Full Length ""Fault Line"" Gameplay Trailer";https://www.youtube.com/watch?v=2zw8SmsovJc;Battlefield 3.jpg;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\Photos\Battlefield 3.jpg;battlefield_3_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\battlefield_3_screenshot\1.jpg;battlefield_3_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\battlefield_3_screenshot\2.jpg
135;Battlefield 4;Action;29 October 2013;Fourth main entry in the bestselling FPS series created and developed by the EA DICE team. The solo campaign shows a vision of military conflict between the United States, Soviet Union, and China. The story takes place in 2020 on the territory of the Peoples Republic of China. Player takes on the role of a member of the US Marine Tombstone Squad, which is given the task of rescuing several high-ranked officials from the unsettled Shanghai. The strongest point of the game are its complex multiplayer skirmishes, allowing us to take part in online battles for up to 64 players. Developers made sure to offer a wide selection of game modes and maps with varied terrain and sizes.;"Battlefield 4: Official 17 Minutes ""Fishing in Baku"" Gameplay Reveal";https://www.youtube.com/watch?v=U8HVQXkeU8U;Battlefield 4.jpg;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\Photos\Battlefield 4.jpg;battlefield_4_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\battlefield_4_screenshot\1.jpg;battlefield_4_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\battlefield_4_screenshot\2.jpg
550;Battlefield Hardline;Action;17 March 2015;Another installment in the popular FPS franchise. Visceral Games, the studio known mainly for the excellent Dead Space sci-fi series, developed their first major installment in the long-standing Battlefield franchise. It's a result of the transition of the franchise to a two-year production cycle, similar to the one made by its competitor, Call of Duty. Unlike the previous parts, this one is focused on the efforts of police forces against organized crime. The player assumes the role of a young detective Nick Mendoza and has to face his former partners whose desire to get rich quickly pushed them to choose the life of crime. The production features an original method of storytelling reminiscent of popular police TV shows. Despite the introduction of a new theme, the characteristic features of the franchise remained unchanged: impressive arsenal of weapons, fully destructible environment  thanks to the Frostbite engine  and a well-developed multiplayer, in which you will find completely new game modes, such as Blood Money and Heist.;Battlefield Hardline: 6 Minutes of Multiplayer Gameplay;https://www.youtube.com/watch?v=ex1GlZS-t7c;Battlefield Hardline.jpg;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\Photos\Battlefield Hardline.jpg;battlefield_hardline_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\battlefield_hardline_screenshot\1.jpg;battlefield_hardline_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\battlefield_hardline_screenshot\2.jpg
411;Battlefield: Bad Company 2;Action;02 March 2010;A sequel to 2008's Battlefield: Bad Company - an acclaimed shooter game. Again, the game was created by DICE - a Swedish developer belonging to Electronic Arts. In the story campaign, the player is acquainted with further adventures of the titular Bad Company. This time, Privates Preston Marlowe, Terrence Sweetwater, Corporal George Haggard, and Staff Sergeant Samuel Redford are trying to obtain information on a secret scalar weapon capable of deciding the victor in the war between the United States and Russia. The gameplay here is based on spectacular, first-person shooting sequences, during which the player makes use of various weapons and vehicles. Also, the game offers an extensive multiplayer mode featuring a system of ranks and bonuses.;BATTLEFIELD BAD COMPANY 2 Full Gameplay Walkthrough (1080p) - No Commentary;https://www.youtube.com/watch?v=r8tcEzayFio;Battlefield  Bad Company 2.jpg;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\Photos\Battlefield  Bad Company 2.jpg;battlefield__bad_company_2_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\battlefield__bad_company_2_screenshot\1.jpg;battlefield__bad_company_2_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\battlefield__bad_company_2_screenshot\2.jpg
928;Battlefleet Gothic: Armada 2;Strategy;24 January 2019;Battlefleet Gothic: Armada 2 is a space RTS game, in which we lead space fleets to battles in the universe of Warhammer 40,000. The game lets the players take control over forces of twelve factions and focuses on the tactical aspects of war, while offering several story campaigns and multiplayer skirmishes.;BATTLEFLEET GOTHIC ARMADA 2 | Imperial Campaign Part 1 - Imperial Campaign BFGA2 Let's Play Gameplay;https://www.youtube.com/watch?v=fbptQBy-bgU;Battlefleet Gothic  Armada 2.jpg;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\Photos\Battlefleet Gothic  Armada 2.jpg;battlefleet_gothic__armada_2_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\battlefleet_gothic__armada_2_screenshot\1.jpg;battlefleet_gothic__armada_2_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\battlefleet_gothic__armada_2_screenshot\2.jpg
901;Bayonetta;Action;29 October 2009;A dynamic third-person perspective hack-n-slash action game developed by Japanese studio Platinum Games led by Hideki Kamiya. The main protagonist, Bayonetta, is a sexy witch who, 20 years prior to the events depicted in the game, woke up in a chest at the bottom of a lake. She has no memories of how she got there or what happened before. Forced to fight against forces of Heaven that constantly attack her, the protagonist gradually learns new facts about her past. The gameplay focuses on traveling through subsequent locations while eliminating enemies and very original bosses. During the game, the player uses a mix of handguns and melee weapons (including items taken from fallen enemies). By using the power of her hair, Bayonetta can also summon powerful demons and hellish torture machines that allow her to eliminate her enemies in a very effective way. Witch Time, a very useful ability that slows time, proves to be an alternative key to victory in most cases.;Bayonetta (2017) PC FULL Walkthrough No Commentary Gameplay Part 1 Longplay [1080p60fps];https://www.youtube.com/watch?v=Psbsxip7WE0;Bayonetta.jpg;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\Photos\Bayonetta.jpg;bayonetta_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\bayonetta_screenshot\1.jpg;bayonetta_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\bayonetta_screenshot\2.jpg
955;Beat Cop;Adventure;30 March 2017;The result of the independent Polish studio Pixel Crow's cooperation with 11 bit studios, the creators of This War of Mine. Beat cop is a point-and-click time management game. You play as Jack Kelly, a former NYC detective who was framed for murder and demoted. Hated by everyone around, Jack is trying to reconcile his duties with conducting a private investigation in order to discover who framed him. The plot of Beat Cop is non-linear and its many endings depend on your decisions. Interestingly, the game was inspired by American crime TV shows from the 70s and 80s, which is reflected in its atmosphere and humor. The time-management element of the production is most visible when you're patrolling the streets of Brooklyn, while during the investigation segments it becomes a detective/adventure game. Beat Cop has a distinct retro feel thanks to its pixel-art graphics and oldschool soundtrack.;Beat Cop Gameplay | Day 1: Freeze Scumbag! | Let's Play Beat Cop Part 1;https://www.youtube.com/watch?v=1YsGz8aKXPY;Beat Cop.jpg;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\Photos\Beat Cop.jpg;beat_cop_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\beat_cop_screenshot\1.jpg;beat_cop_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\beat_cop_screenshot\2.jpg
674;Bed Wars;Action;06 September 2018;Bed Wars from Zhuhai Sandbox Network Technology is a cooperative free to play action game inspired by the Minecraft formula of the same name. In Bed Wars, four teams stand together to fight and destroy their opponents' beds.;relaxing bedwars gameplay;https://www.youtube.com/watch?v=rjdZTVcsEdw;Bed Wars.jpg;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\Photos\Bed Wars.jpg;bed_wars_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\bed_wars_screenshot\1.jpg;bed_wars_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\bed_wars_screenshot\2.jpg
767;Beholder 2;Adventure;04 December 2018;An adventure game that takes players to a totalitarian country and allows them to become a ministry official, who gradually climbs the career ladder by eliminating potential opponents, to eventually become the prime minister.;Glory To The Ministry (Full Release) - Beholder 2 Gameplay Part 1;https://www.youtube.com/watch?v=_BARynOuGis;Beholder 2.jpg;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\Photos\Beholder 2.jpg;beholder_2_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\beholder_2_screenshot\1.jpg;beholder_2_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\beholder_2_screenshot\2.jpg
169;Beyond: Two Souls;Adventure;08 October 2013;A thriller movie-inspired action adventure game. The game was developed by French studio Quantic Dream, creators of such hits as Heavy Rain and Fahrenheit. The plot of Beyond: Two Souls shows fifteen years of life of Jodie Holmes (who is modeled after and voice acted by Ellen Page, Oscar nominee). Since birth, the woman was connected to Aiden, an incorporeal creature that ventured into our world. The game is considered an interactive drama as it focuses mostly on storytelling, moral choices, and the cinematic experience. The developers from Quantic Dream took care to deliver high-quality, photorealistic graphics, sound effects, and animations created using the motion capture technology.;Beyond: Two Souls (PS4) | Full Gameplay/Playthrough | No Commentary;https://www.youtube.com/watch?v=MS5b_NcQw9w;Beyond  Two Souls.jpg;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\Photos\Beyond  Two Souls.jpg;beyond__two_souls_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\beyond__two_souls_screenshot\1.jpg;beyond__two_souls_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\beyond__two_souls_screenshot\2.jpg
379;BioShock;Action;21 August 2007;BioShock is a combination of an action game, first person shooter, cRPG, and survival horror created by Irrational Games (developers of System Shock 2, SWAT 4, and other titles). The story takes you into the submerged city of Rapture, where the main protagonis, named Jack, arrives after having survived a plane crash. This ruined metropolis hides many dark and deadly secrets. In terms of gameplay, BioShock combines the elements of a dynamic FPS and cRPG. In combat you can use several types of conventional weapons as well as so-called plasmids that give you supernatural powers. Moral choices you make in the game influence how the events unfold. The game features very atmospheric audiovisuals, with graphics powered by the popular Unreal Engine 2.5.;BioShock Infinite | OFFICIAL gameplay trailer (2012);https://www.youtube.com/watch?v=xOx4HKrYHKc;BioShock.jpg;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\Photos\BioShock.jpg;bioshock_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\bioshock_screenshot\1.jpg;bioshock_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\bioshock_screenshot\2.jpg
710;BioShock 2;Action;09 February 2010;A sequel to 2007's action game BioShock. BioShock 2 was developed by 2K Marin, with the support of Digital Extremes, 2K China, Arkane Studios and Darkside Game Studios. The story is set in the underwater metropolis known as Rapture in year 1968 (eight years after the events of the original game). The player assumes the role of Subject Delta - a Big Daddy prototype. The protagonist has to find the his Little Sister. The administrator of Rapture by the name of Sofia Lamb is trying to prevent it at all cost. The game remains faithful to the original gameplay formula combining FPS elements with certain RPG mechanics. Contrary to the original game though, BioShock 2 offers also a multiplayer experience in the form of seven competition-oriented game modes.;BioShock 2 Launch Trailer;https://www.youtube.com/watch?v=Q8lngIFXRi4;BioShock 2.jpg;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\Photos\BioShock 2.jpg;bioshock_2_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\bioshock_2_screenshot\1.jpg;bioshock_2_screenshot;C:\Users\Lenovo\Desktop\GamersHub\gamesFromCSV\images\bioshock_2_screenshot\2.jpg
